tid,country,unit,target,project_name,wiki,megawatts,status,financer,financer_type,source,source_iso,source_lat,source_lng,finance_type,era,close_year,dollars,epc,sponsor,parent,subnational,target_lat,target_lng,target_country_lat,target_country_lng
G103074,India,Goindwal Sahib Thermal Power Plant Unit 2,Goindwal Sahib Thermal Power Plant,Goindwal Sahib Thermal Power Plant,https://www.gem.wiki/Goindwal_Sahib_Thermal_Power_Plant,270,operating,Bank of Baroda,Government-owned commercial institution,India,IN,20.593684,78.96288,loan,closed,2010,16735000,,,GVK,Taran Taran,31.38414,75.1465,20.593684,78.96288
G103073,India,Goindwal Sahib Thermal Power Plant Unit 1,Goindwal Sahib Thermal Power Plant,Goindwal Sahib Thermal Power Plant,https://www.gem.wiki/Goindwal_Sahib_Thermal_Power_Plant,270,operating,UCO Bank,Government-owned commercial institution,India,IN,20.593684,78.96288,loan,closed,2010,16735000,,,GVK,Taran Taran,31.38414,75.1465,20.593684,78.96288
G103074,India,Goindwal Sahib Thermal Power Plant Unit 2,Goindwal Sahib Thermal Power Plant,Goindwal Sahib Thermal Power Plant,https://www.gem.wiki/Goindwal_Sahib_Thermal_Power_Plant,270,operating,UCO Bank,Government-owned commercial institution,India,IN,20.593684,78.96288,loan,closed,2010,16735000,,,GVK,Taran Taran,31.38414,75.1465,20.593684,78.96288
G103073,India,Goindwal Sahib Thermal Power Plant Unit 1,Goindwal Sahib Thermal Power Plant,Goindwal Sahib Thermal Power Plant,https://www.gem.wiki/Goindwal_Sahib_Thermal_Power_Plant,270,operating,Axis Bank,Privately-owned commercial institution,India,IN,20.593684,78.96288,loan,closed,2010,22150000,,,GVK,Taran Taran,31.38414,75.1465,20.593684,78.96288
G103074,India,Goindwal Sahib Thermal Power Plant Unit 2,Goindwal Sahib Thermal Power Plant,Goindwal Sahib Thermal Power Plant,https://www.gem.wiki/Goindwal_Sahib_Thermal_Power_Plant,270,operating,Axis Bank,Privately-owned commercial institution,India,IN,20.593684,78.96288,loan,closed,2010,22150000,,,GVK,Taran Taran,31.38414,75.1465,20.593684,78.96288
G103073,India,Goindwal Sahib Thermal Power Plant Unit 1,Goindwal Sahib Thermal Power Plant,Goindwal Sahib Thermal Power Plant,https://www.gem.wiki/Goindwal_Sahib_Thermal_Power_Plant,270,operating,India Infrastructure Finance Company,Government-owned commercial institution,India,IN,20.593684,78.96288,loan,closed,2010,22150000,,,GVK,Taran Taran,31.38414,75.1465,20.593684,78.96288
G103074,India,Goindwal Sahib Thermal Power Plant Unit 2,Goindwal Sahib Thermal Power Plant,Goindwal Sahib Thermal Power Plant,https://www.gem.wiki/Goindwal_Sahib_Thermal_Power_Plant,270,operating,India Infrastructure Finance Company,Government-owned commercial institution,India,IN,20.593684,78.96288,loan,closed,2010,22150000,,,GVK,Taran Taran,31.38414,75.1465,20.593684,78.96288
G103073,India,Goindwal Sahib Thermal Power Plant Unit 1,Goindwal Sahib Thermal Power Plant,Goindwal Sahib Thermal Power Plant,https://www.gem.wiki/Goindwal_Sahib_Thermal_Power_Plant,270,operating,Life Insurance Corporation of India,Government-owned commercial institution,India,IN,20.593684,78.96288,loan,closed,2010,22150000,,,GVK,Taran Taran,31.38414,75.1465,20.593684,78.96288
G103074,India,Goindwal Sahib Thermal Power Plant Unit 2,Goindwal Sahib Thermal Power Plant,Goindwal Sahib Thermal Power Plant,https://www.gem.wiki/Goindwal_Sahib_Thermal_Power_Plant,270,operating,Life Insurance Corporation of India,Government-owned commercial institution,India,IN,20.593684,78.96288,loan,closed,2010,22150000,,,GVK,Taran Taran,31.38414,75.1465,20.593684,78.96288
G103073,India,Goindwal Sahib Thermal Power Plant Unit 1,Goindwal Sahib Thermal Power Plant,Goindwal Sahib Thermal Power Plant,https://www.gem.wiki/Goindwal_Sahib_Thermal_Power_Plant,270,operating,United Bank of India,Government-owned commercial institution,India,IN,20.593684,78.96288,loan,closed,2010,22150000,,,GVK,Taran Taran,31.38414,75.1465,20.593684,78.96288
G103074,India,Goindwal Sahib Thermal Power Plant Unit 2,Goindwal Sahib Thermal Power Plant,Goindwal Sahib Thermal Power Plant,https://www.gem.wiki/Goindwal_Sahib_Thermal_Power_Plant,270,operating,United Bank of India,Government-owned commercial institution,India,IN,20.593684,78.96288,loan,closed,2010,22150000,,,GVK,Taran Taran,31.38414,75.1465,20.593684,78.96288
G103073,India,Goindwal Sahib Thermal Power Plant Unit 1,Goindwal Sahib Thermal Power Plant,Goindwal Sahib Thermal Power Plant,https://www.gem.wiki/Goindwal_Sahib_Thermal_Power_Plant,270,operating,Union Bank of India,Government-owned commercial institution,India,IN,20.593684,78.96288,loan,closed,2010,27065000,,,GVK,Taran Taran,31.38414,75.1465,20.593684,78.96288
G103074,India,Goindwal Sahib Thermal Power Plant Unit 2,Goindwal Sahib Thermal Power Plant,Goindwal Sahib Thermal Power Plant,https://www.gem.wiki/Goindwal_Sahib_Thermal_Power_Plant,270,operating,Union Bank of India,Government-owned commercial institution,India,IN,20.593684,78.96288,loan,closed,2010,27065000,,,GVK,Taran Taran,31.38414,75.1465,20.593684,78.96288
G103073,India,Goindwal Sahib Thermal Power Plant Unit 1,Goindwal Sahib Thermal Power Plant,Goindwal Sahib Thermal Power Plant,https://www.gem.wiki/Goindwal_Sahib_Thermal_Power_Plant,270,operating,Industrial Development Bank of India (IDBI),Governmental policy institution,India,IN,20.593684,78.96288,loan,closed,2010,49200000,,,GVK,Taran Taran,31.38414,75.1465,20.593684,78.96288
G103074,India,Goindwal Sahib Thermal Power Plant Unit 2,Goindwal Sahib Thermal Power Plant,Goindwal Sahib Thermal Power Plant,https://www.gem.wiki/Goindwal_Sahib_Thermal_Power_Plant,270,operating,Industrial Development Bank of India (IDBI),Governmental policy institution,India,IN,20.593684,78.96288,loan,closed,2010,49200000,,,GVK,Taran Taran,31.38414,75.1465,20.593684,78.96288
G103073,India,Goindwal Sahib Thermal Power Plant Unit 1,Goindwal Sahib Thermal Power Plant,Goindwal Sahib Thermal Power Plant,https://www.gem.wiki/Goindwal_Sahib_Thermal_Power_Plant,270,operating,GVK Power & Infrastructure,Privately-owned commercial institution,India,IN,20.593684,78.96288,equity,closed,2010,86620000,,,GVK,Taran Taran,31.38414,75.1465,20.593684,78.96288
G103074,India,Goindwal Sahib Thermal Power Plant Unit 2,Goindwal Sahib Thermal Power Plant,Goindwal Sahib Thermal Power Plant,https://www.gem.wiki/Goindwal_Sahib_Thermal_Power_Plant,270,operating,GVK Power & Infrastructure,Privately-owned commercial institution,India,IN,20.593684,78.96288,equity,closed,2010,86620000,,,GVK,Taran Taran,31.38414,75.1465,20.593684,78.96288
G103077,India,Gola power station Unit 1,Gola power station,Gola power station,https://www.gem.wiki/Gola_power_station,63,operating,Inland Power,Privately-owned commercial institution,India,IN,20.593684,78.96288,equity,closed,2011,12532641,,,Inland Group,Ramgarh,23.48362,85.65749,20.593684,78.96288
G103106,South Korea,Goseong Green power station Unit 1,Goseong Green power station,Goseong Green power station,https://www.gem.wiki/Goseong_Green_power_station,1040,operating,Industrial Bank of Korea,Government-owned commercial institution,South Korea,KR,35.907757,127.766922,loan,closed,2017,900000,,,"KEPCO, KDB Infrastructure, SK Gas",Hadong,34.90491,128.1254,35.907757,127.766922
G103107,South Korea,Goseong Green power station Unit 2,Goseong Green power station,Goseong Green power station,https://www.gem.wiki/Goseong_Green_power_station,1040,operating,Industrial Bank of Korea,Government-owned commercial institution,South Korea,KR,35.907757,127.766922,loan,closed,2017,900000,,,"KEPCO, KDB Infrastructure, SK Gas",Hadong,34.90491,128.1254,35.907757,127.766922
G103106,South Korea,Goseong Green power station Unit 1,Goseong Green power station,Goseong Green power station,https://www.gem.wiki/Goseong_Green_power_station,1040,operating,Korea Post,Governmental policy institution,South Korea,KR,35.907757,127.766922,loan,closed,2017,1287000,,,"KEPCO, KDB Infrastructure, SK Gas",Hadong,34.90491,128.1254,35.907757,127.766922
G103107,South Korea,Goseong Green power station Unit 2,Goseong Green power station,Goseong Green power station,https://www.gem.wiki/Goseong_Green_power_station,1040,operating,Korea Post,Governmental policy institution,South Korea,KR,35.907757,127.766922,loan,closed,2017,1287000,,,"KEPCO, KDB Infrastructure, SK Gas",Hadong,34.90491,128.1254,35.907757,127.766922
G103106,South Korea,Goseong Green power station Unit 1,Goseong Green power station,Goseong Green power station,https://www.gem.wiki/Goseong_Green_power_station,1040,operating,Shinhan Bank,Privately-owned commercial institution,South Korea,KR,35.907757,127.766922,loan,closed,2017,4905000,,,"KEPCO, KDB Infrastructure, SK Gas",Hadong,34.90491,128.1254,35.907757,127.766922
G103107,South Korea,Goseong Green power station Unit 2,Goseong Green power station,Goseong Green power station,https://www.gem.wiki/Goseong_Green_power_station,1040,operating,Shinhan Bank,Privately-owned commercial institution,South Korea,KR,35.907757,127.766922,loan,closed,2017,4905000,,,"KEPCO, KDB Infrastructure, SK Gas",Hadong,34.90491,128.1254,35.907757,127.766922
G103106,South Korea,Goseong Green power station Unit 1,Goseong Green power station,Goseong Green power station,https://www.gem.wiki/Goseong_Green_power_station,1040,operating,Korean Federation of Community Credit Cooperatives,Privately-owned commercial institution,South Korea,KR,35.907757,127.766922,loan,closed,2017,5400000,,,"KEPCO, KDB Infrastructure, SK Gas",Hadong,34.90491,128.1254,35.907757,127.766922
G103107,South Korea,Goseong Green power station Unit 2,Goseong Green power station,Goseong Green power station,https://www.gem.wiki/Goseong_Green_power_station,1040,operating,Korean Federation of Community Credit Cooperatives,Privately-owned commercial institution,South Korea,KR,35.907757,127.766922,loan,closed,2017,5400000,,,"KEPCO, KDB Infrastructure, SK Gas",Hadong,34.90491,128.1254,35.907757,127.766922
G103106,South Korea,Goseong Green power station Unit 1,Goseong Green power station,Goseong Green power station,https://www.gem.wiki/Goseong_Green_power_station,1040,operating,Woori Bank,Privately-owned commercial institution,South Korea,KR,35.907757,127.766922,loan,closed,2017,6750000,,,"KEPCO, KDB Infrastructure, SK Gas",Hadong,34.90491,128.1254,35.907757,127.766922
G103107,South Korea,Goseong Green power station Unit 2,Goseong Green power station,Goseong Green power station,https://www.gem.wiki/Goseong_Green_power_station,1040,operating,Woori Bank,Privately-owned commercial institution,South Korea,KR,35.907757,127.766922,loan,closed,2017,6750000,,,"KEPCO, KDB Infrastructure, SK Gas",Hadong,34.90491,128.1254,35.907757,127.766922
G103106,South Korea,Goseong Green power station Unit 1,Goseong Green power station,Goseong Green power station,https://www.gem.wiki/Goseong_Green_power_station,1040,operating,KDB Life Insurance,Government-owned commercial institution,South Korea,KR,35.907757,127.766922,loan,closed,2017,9000000,,,"KEPCO, KDB Infrastructure, SK Gas",Hadong,34.90491,128.1254,35.907757,127.766922
G103107,South Korea,Goseong Green power station Unit 2,Goseong Green power station,Goseong Green power station,https://www.gem.wiki/Goseong_Green_power_station,1040,operating,KDB Life Insurance,Government-owned commercial institution,South Korea,KR,35.907757,127.766922,loan,closed,2017,9000000,,,"KEPCO, KDB Infrastructure, SK Gas",Hadong,34.90491,128.1254,35.907757,127.766922
G103106,South Korea,Goseong Green power station Unit 1,Goseong Green power station,Goseong Green power station,https://www.gem.wiki/Goseong_Green_power_station,1040,operating,DB Insurance,Privately-owned commercial institution,South Korea,KR,35.907757,127.766922,loan,closed,2017,34200000,,,"KEPCO, KDB Infrastructure, SK Gas",Hadong,34.90491,128.1254,35.907757,127.766922
G103107,South Korea,Goseong Green power station Unit 2,Goseong Green power station,Goseong Green power station,https://www.gem.wiki/Goseong_Green_power_station,1040,operating,DB Insurance,Privately-owned commercial institution,South Korea,KR,35.907757,127.766922,loan,closed,2017,34200000,,,"KEPCO, KDB Infrastructure, SK Gas",Hadong,34.90491,128.1254,35.907757,127.766922
G103106,South Korea,Goseong Green power station Unit 1,Goseong Green power station,Goseong Green power station,https://www.gem.wiki/Goseong_Green_power_station,1040,operating,Hana Bank,Privately-owned commercial institution,South Korea,KR,35.907757,127.766922,loan,closed,2017,34200000,,,"KEPCO, KDB Infrastructure, SK Gas",Hadong,34.90491,128.1254,35.907757,127.766922
G103107,South Korea,Goseong Green power station Unit 2,Goseong Green power station,Goseong Green power station,https://www.gem.wiki/Goseong_Green_power_station,1040,operating,Hana Bank,Privately-owned commercial institution,South Korea,KR,35.907757,127.766922,loan,closed,2017,34200000,,,"KEPCO, KDB Infrastructure, SK Gas",Hadong,34.90491,128.1254,35.907757,127.766922
G103106,South Korea,Goseong Green power station Unit 1,Goseong Green power station,Goseong Green power station,https://www.gem.wiki/Goseong_Green_power_station,1040,operating,NH Bank,Privately-owned commercial institution,South Korea,KR,35.907757,127.766922,loan,closed,2017,34200000,,,"KEPCO, KDB Infrastructure, SK Gas",Hadong,34.90491,128.1254,35.907757,127.766922
G103107,South Korea,Goseong Green power station Unit 2,Goseong Green power station,Goseong Green power station,https://www.gem.wiki/Goseong_Green_power_station,1040,operating,NH Bank,Privately-owned commercial institution,South Korea,KR,35.907757,127.766922,loan,closed,2017,34200000,,,"KEPCO, KDB Infrastructure, SK Gas",Hadong,34.90491,128.1254,35.907757,127.766922
G103106,South Korea,Goseong Green power station Unit 1,Goseong Green power station,Goseong Green power station,https://www.gem.wiki/Goseong_Green_power_station,1040,operating,Lotte Insurance,Privately-owned commercial institution,South Korea,KR,35.907757,127.766922,loan,closed,2017,42750000,,,"KEPCO, KDB Infrastructure, SK Gas",Hadong,34.90491,128.1254,35.907757,127.766922
G103107,South Korea,Goseong Green power station Unit 2,Goseong Green power station,Goseong Green power station,https://www.gem.wiki/Goseong_Green_power_station,1040,operating,Lotte Insurance,Privately-owned commercial institution,South Korea,KR,35.907757,127.766922,loan,closed,2017,42750000,,,"KEPCO, KDB Infrastructure, SK Gas",Hadong,34.90491,128.1254,35.907757,127.766922
G103106,South Korea,Goseong Green power station Unit 1,Goseong Green power station,Goseong Green power station,https://www.gem.wiki/Goseong_Green_power_station,1040,operating,Shinhan Life Insurance,Privately-owned commercial institution,South Korea,KR,35.907757,127.766922,loan,closed,2017,50895000,,,"KEPCO, KDB Infrastructure, SK Gas",Hadong,34.90491,128.1254,35.907757,127.766922
G103107,South Korea,Goseong Green power station Unit 2,Goseong Green power station,Goseong Green power station,https://www.gem.wiki/Goseong_Green_power_station,1040,operating,Shinhan Life Insurance,Privately-owned commercial institution,South Korea,KR,35.907757,127.766922,loan,closed,2017,50895000,,,"KEPCO, KDB Infrastructure, SK Gas",Hadong,34.90491,128.1254,35.907757,127.766922
G103106,South Korea,Goseong Green power station Unit 1,Goseong Green power station,Goseong Green power station,https://www.gem.wiki/Goseong_Green_power_station,1040,operating,Mirae Asset Life Insurance,Privately-owned commercial institution,South Korea,KR,35.907757,127.766922,loan,closed,2017,68400000,,,"KEPCO, KDB Infrastructure, SK Gas",Hadong,34.90491,128.1254,35.907757,127.766922
G103107,South Korea,Goseong Green power station Unit 2,Goseong Green power station,Goseong Green power station,https://www.gem.wiki/Goseong_Green_power_station,1040,operating,Mirae Asset Life Insurance,Privately-owned commercial institution,South Korea,KR,35.907757,127.766922,loan,closed,2017,68400000,,,"KEPCO, KDB Infrastructure, SK Gas",Hadong,34.90491,128.1254,35.907757,127.766922
G103106,South Korea,Goseong Green power station Unit 1,Goseong Green power station,Goseong Green power station,https://www.gem.wiki/Goseong_Green_power_station,1040,operating,Heungkuk Fire & Marine Insurance,Privately-owned commercial institution,South Korea,KR,35.907757,127.766922,loan,closed,2017,73800000,,,"KEPCO, KDB Infrastructure, SK Gas",Hadong,34.90491,128.1254,35.907757,127.766922
G103107,South Korea,Goseong Green power station Unit 2,Goseong Green power station,Goseong Green power station,https://www.gem.wiki/Goseong_Green_power_station,1040,operating,Heungkuk Fire & Marine Insurance,Privately-owned commercial institution,South Korea,KR,35.907757,127.766922,loan,closed,2017,73800000,,,"KEPCO, KDB Infrastructure, SK Gas",Hadong,34.90491,128.1254,35.907757,127.766922
G103106,South Korea,Goseong Green power station Unit 1,Goseong Green power station,Goseong Green power station,https://www.gem.wiki/Goseong_Green_power_station,1040,operating,Heungkuk Life Insurance,Privately-owned commercial institution,South Korea,KR,35.907757,127.766922,loan,closed,2017,79515000,,,"KEPCO, KDB Infrastructure, SK Gas",Hadong,34.90491,128.1254,35.907757,127.766922
