tid,country,unit,unitname,target,region,subregion,fin_status,project_name,wiki,Domestic/International,megawatts,status,target_lat,target_lng,source_lat,source_lng,parent,subnational,financer,financer_type,finance_type,close_year,epc,dollars,source,sponsor,source_iso,target_country_lat,target_country_lng,target_country,Financier Country
G100000100190,Vietnam,Phase 1 Unit 1,An Khanh power station Phase 1 Unit 1,An Khanh power station,Asia,South-eastern Asia,closed,An Khanh power station Phase 1 Unit 1,https://www.gem.wiki/An_Khanh_power_station,International,50.0,operating,21.596912,105.766609,35.8617,104.1954,An Khanh Group,Thai Nguyen,Bank of China,Government-owned commercial institution,loan,2011,,17875000.0,China,,,21.596912,105.766609,Vietnam,China
G100000100191,Vietnam,Phase 1 Unit 2,An Khanh power station Phase 1 Unit 2,An Khanh power station,Asia,South-eastern Asia,closed,An Khanh power station Phase 1 Unit 2,https://www.gem.wiki/An_Khanh_power_station,International,50.0,operating,21.596912,105.766609,35.8617,104.1954,An Khanh Group,Thai Nguyen,Bank of China,Government-owned commercial institution,loan,2011,,17875000.0,China,,,21.596912,105.766609,Vietnam,China
G100000100190,Vietnam,Phase 1 Unit 1,An Khanh power station Phase 1 Unit 1,An Khanh power station,Asia,South-eastern Asia,closed,An Khanh power station Phase 1 Unit 1,https://www.gem.wiki/An_Khanh_power_station,International,50.0,operating,21.596912,105.766609,35.8617,104.1954,An Khanh Group,Thai Nguyen,China Bank of Communications,Government-owned commercial institution,loan,2011,,17875000.0,China,,,21.596912,105.766609,Vietnam,China
G100000100191,Vietnam,Phase 1 Unit 2,An Khanh power station Phase 1 Unit 2,An Khanh power station,Asia,South-eastern Asia,closed,An Khanh power station Phase 1 Unit 2,https://www.gem.wiki/An_Khanh_power_station,International,50.0,operating,21.596912,105.766609,35.8617,104.1954,An Khanh Group,Thai Nguyen,China Bank of Communications,Government-owned commercial institution,loan,2011,,17875000.0,China,,,21.596912,105.766609,Vietnam,China
G100000100190,Vietnam,Phase 1 Unit 1,An Khanh power station Phase 1 Unit 1,An Khanh power station,Asia,South-eastern Asia,closed,An Khanh power station Phase 1 Unit 1,https://www.gem.wiki/An_Khanh_power_station,International,50.0,operating,21.596912,105.766609,35.8617,104.1954,An Khanh Group,Thai Nguyen,China Construction Bank,Government-owned commercial institution,loan,2011,,17875000.0,China,,,21.596912,105.766609,Vietnam,China
G100000100191,Vietnam,Phase 1 Unit 2,An Khanh power station Phase 1 Unit 2,An Khanh power station,Asia,South-eastern Asia,closed,An Khanh power station Phase 1 Unit 2,https://www.gem.wiki/An_Khanh_power_station,International,50.0,operating,21.596912,105.766609,35.8617,104.1954,An Khanh Group,Thai Nguyen,China Construction Bank,Government-owned commercial institution,loan,2011,,17875000.0,China,,,21.596912,105.766609,Vietnam,China
G100000100190,Vietnam,Phase 1 Unit 1,An Khanh power station Phase 1 Unit 1,An Khanh power station,Asia,South-eastern Asia,closed,An Khanh power station Phase 1 Unit 1,https://www.gem.wiki/An_Khanh_power_station,International,50.0,operating,21.596912,105.766609,35.8617,104.1954,An Khanh Group,Thai Nguyen,Export-Import Bank of China,Governmental policy institution,loan,2011,,17875000.0,China,,,21.596912,105.766609,Vietnam,China
G100000100191,Vietnam,Phase 1 Unit 2,An Khanh power station Phase 1 Unit 2,An Khanh power station,Asia,South-eastern Asia,closed,An Khanh power station Phase 1 Unit 2,https://www.gem.wiki/An_Khanh_power_station,International,50.0,operating,21.596912,105.766609,35.8617,104.1954,An Khanh Group,Thai Nguyen,Export-Import Bank of China,Governmental policy institution,loan,2011,,17875000.0,China,,,21.596912,105.766609,Vietnam,China
G100000100200,Chile,Unit 1,Angamos power station Unit 1,Angamos power station,Americas,Latin America and the Caribbean,closed,Angamos power station Unit 1,https://www.gem.wiki/Angamos_power_station,International,277.0,operating,-23.066268,-70.370119,37.0902,-95.7129,AES Andes SA [100.0%],Antofagasta Region,AES Corporation,Privately-owned commercial institution,equity,2008,,59500000.0,United States,,,-23.066268,-70.370119,Chile,United States
G100000100201,Chile,Unit 2,Angamos power station Unit 2,Angamos power station,Americas,Latin America and the Caribbean,closed,Angamos power station Unit 2,https://www.gem.wiki/Angamos_power_station,International,281.0,operating,-23.066268,-70.370119,37.0902,-95.7129,AES Andes SA [100.0%],Antofagasta Region,AES Corporation,Privately-owned commercial institution,equity,2008,,59500000.0,United States,,,-23.066268,-70.370119,Chile,United States
G100000100200,Chile,Unit 1,Angamos power station Unit 1,Angamos power station,Americas,Latin America and the Caribbean,closed,Angamos power station Unit 1,https://www.gem.wiki/Angamos_power_station,International,277.0,operating,-23.066268,-70.370119,46.6034,1.8883,AES Andes SA [100.0%],Antofagasta Region,BNP Paribas,Privately-owned commercial institution,loan,2008,,52125000.0,France,,,-23.066268,-70.370119,Chile,France
G100000100201,Chile,Unit 2,Angamos power station Unit 2,Angamos power station,Americas,Latin America and the Caribbean,closed,Angamos power station Unit 2,https://www.gem.wiki/Angamos_power_station,International,281.0,operating,-23.066268,-70.370119,46.6034,1.8883,AES Andes SA [100.0%],Antofagasta Region,BNP Paribas,Privately-owned commercial institution,loan,2008,,52125000.0,France,,,-23.066268,-70.370119,Chile,France
G100000100200,Chile,Unit 1,Angamos power station Unit 1,Angamos power station,Americas,Latin America and the Caribbean,closed,Angamos power station Unit 1,https://www.gem.wiki/Angamos_power_station,International,277.0,operating,-23.066268,-70.370119,50.5039,4.4699,AES Andes SA [100.0%],Antofagasta Region,BNP Paribas Fortis,Privately-owned commercial institution,loan,2008,,50000000.0,Belgium,,,-23.066268,-70.370119,Chile,Belgium
G100000100201,Chile,Unit 2,Angamos power station Unit 2,Angamos power station,Americas,Latin America and the Caribbean,closed,Angamos power station Unit 2,https://www.gem.wiki/Angamos_power_station,International,281.0,operating,-23.066268,-70.370119,50.5039,4.4699,AES Andes SA [100.0%],Antofagasta Region,BNP Paribas Fortis,Privately-owned commercial institution,loan,2008,,50000000.0,Belgium,,,-23.066268,-70.370119,Chile,Belgium
G100000100200,Chile,Unit 1,Angamos power station Unit 1,Angamos power station,Americas,Latin America and the Caribbean,closed,Angamos power station Unit 1,https://www.gem.wiki/Angamos_power_station,International,277.0,operating,-23.066268,-70.370119,46.6034,1.8883,AES Andes SA [100.0%],Antofagasta Region,Credit Agricole Group,Privately-owned commercial institution,loan,2008,,50000000.0,France,,,-23.066268,-70.370119,Chile,France
G100000100201,Chile,Unit 2,Angamos power station Unit 2,Angamos power station,Americas,Latin America and the Caribbean,closed,Angamos power station Unit 2,https://www.gem.wiki/Angamos_power_station,International,281.0,operating,-23.066268,-70.370119,46.6034,1.8883,AES Andes SA [100.0%],Antofagasta Region,Credit Agricole Group,Privately-owned commercial institution,loan,2008,,50000000.0,France,,,-23.066268,-70.370119,Chile,France
G100000100200,Chile,Unit 1,Angamos power station Unit 1,Angamos power station,Americas,Latin America and the Caribbean,closed,Angamos power station Unit 1,https://www.gem.wiki/Angamos_power_station,International,277.0,operating,-23.066268,-70.370119,51.1657,10.4515,AES Andes SA [100.0%],Antofagasta Region,DekaBank,Government-owned commercial institution,loan,2008,,51875000.0,Germany,,,-23.066268,-70.370119,Chile,Germany
G100000100201,Chile,Unit 2,Angamos power station Unit 2,Angamos power station,Americas,Latin America and the Caribbean,closed,Angamos power station Unit 2,https://www.gem.wiki/Angamos_power_station,International,281.0,operating,-23.066268,-70.370119,51.1657,10.4515,AES Andes SA [100.0%],Antofagasta Region,DekaBank,Government-owned commercial institution,loan,2008,,51875000.0,Germany,,,-23.066268,-70.370119,Chile,Germany
G100000100200,Chile,Unit 1,Angamos power station Unit 1,Angamos power station,Americas,Latin America and the Caribbean,closed,Angamos power station Unit 1,https://www.gem.wiki/Angamos_power_station,International,277.0,operating,-23.066268,-70.370119,50.5039,4.4699,AES Andes SA [100.0%],Antofagasta Region,Dexia Group (pre-2012),Privately-owned commercial institution,loan,2008,,35000000.0,Belgium,,,-23.066268,-70.370119,Chile,Belgium
G100000100201,Chile,Unit 2,Angamos power station Unit 2,Angamos power station,Americas,Latin America and the Caribbean,closed,Angamos power station Unit 2,https://www.gem.wiki/Angamos_power_station,International,281.0,operating,-23.066268,-70.370119,50.5039,4.4699,AES Andes SA [100.0%],Antofagasta Region,Dexia Group (pre-2012),Privately-owned commercial institution,loan,2008,,35000000.0,Belgium,,,-23.066268,-70.370119,Chile,Belgium
G100000100200,Chile,Unit 1,Angamos power station Unit 1,Angamos power station,Americas,Latin America and the Caribbean,closed,Angamos power station Unit 1,https://www.gem.wiki/Angamos_power_station,International,277.0,operating,-23.066268,-70.370119,51.1657,10.4515,AES Andes SA [100.0%],Antofagasta Region,DZ Bank,Privately-owned commercial institution,loan,2008,,51875000.0,Germany,,,-23.066268,-70.370119,Chile,Germany
G100000100201,Chile,Unit 2,Angamos power station Unit 2,Angamos power station,Americas,Latin America and the Caribbean,closed,Angamos power station Unit 2,https://www.gem.wiki/Angamos_power_station,International,281.0,operating,-23.066268,-70.370119,51.1657,10.4515,AES Andes SA [100.0%],Antofagasta Region,DZ Bank,Privately-owned commercial institution,loan,2008,,51875000.0,Germany,,,-23.066268,-70.370119,Chile,Germany
G100000100200,Chile,Unit 1,Angamos power station Unit 1,Angamos power station,Americas,Latin America and the Caribbean,closed,Angamos power station Unit 1,https://www.gem.wiki/Angamos_power_station,International,277.0,operating,-23.066268,-70.370119,51.1657,10.4515,AES Andes SA [100.0%],Antofagasta Region,Helaba,Government-owned commercial institution,loan,2008,,15000000.0,Germany,,,-23.066268,-70.370119,Chile,Germany
G100000100201,Chile,Unit 2,Angamos power station Unit 2,Angamos power station,Americas,Latin America and the Caribbean,closed,Angamos power station Unit 2,https://www.gem.wiki/Angamos_power_station,International,281.0,operating,-23.066268,-70.370119,51.1657,10.4515,AES Andes SA [100.0%],Antofagasta Region,Helaba,Government-owned commercial institution,loan,2008,,15000000.0,Germany,,,-23.066268,-70.370119,Chile,Germany
G100000100200,Chile,Unit 1,Angamos power station Unit 1,Angamos power station,Americas,Latin America and the Caribbean,closed,Angamos power station Unit 1,https://www.gem.wiki/Angamos_power_station,International,277.0,operating,-23.066268,-70.370119,55.3781,-3.436,AES Andes SA [100.0%],Antofagasta Region,HSBC,Privately-owned commercial institution,loan,2008,,50000000.0,United Kingdom,,,-23.066268,-70.370119,Chile,United Kingdom
G100000100201,Chile,Unit 2,Angamos power station Unit 2,Angamos power station,Americas,Latin America and the Caribbean,closed,Angamos power station Unit 2,https://www.gem.wiki/Angamos_power_station,International,281.0,operating,-23.066268,-70.370119,55.3781,-3.436,AES Andes SA [100.0%],Antofagasta Region,HSBC,Privately-owned commercial institution,loan,2008,,50000000.0,United Kingdom,,,-23.066268,-70.370119,Chile,United Kingdom
G100000100200,Chile,Unit 1,Angamos power station Unit 1,Angamos power station,Americas,Latin America and the Caribbean,closed,Angamos power station Unit 1,https://www.gem.wiki/Angamos_power_station,International,277.0,operating,-23.066268,-70.370119,52.1326,5.2913,AES Andes SA [100.0%],Antofagasta Region,ING Group,Privately-owned commercial institution,loan,2008,,10000000.0,Netherlands,,,-23.066268,-70.370119,Chile,Netherlands
G100000100201,Chile,Unit 2,Angamos power station Unit 2,Angamos power station,Americas,Latin America and the Caribbean,closed,Angamos power station Unit 2,https://www.gem.wiki/Angamos_power_station,International,281.0,operating,-23.066268,-70.370119,52.1326,5.2913,AES Andes SA [100.0%],Antofagasta Region,ING Group,Privately-owned commercial institution,loan,2008,,10000000.0,Netherlands,,,-23.066268,-70.370119,Chile,Netherlands
G100000100200,Chile,Unit 1,Angamos power station Unit 1,Angamos power station,Americas,Latin America and the Caribbean,closed,Angamos power station Unit 1,https://www.gem.wiki/Angamos_power_station,International,277.0,operating,-23.066268,-70.370119,51.1657,10.4515,AES Andes SA [100.0%],Antofagasta Region,KfW,Governmental policy institution,loan,2008,,30000000.0,Germany,,,-23.066268,-70.370119,Chile,Germany
G100000100201,Chile,Unit 2,Angamos power station Unit 2,Angamos power station,Americas,Latin America and the Caribbean,closed,Angamos power station Unit 2,https://www.gem.wiki/Angamos_power_station,International,281.0,operating,-23.066268,-70.370119,51.1657,10.4515,AES Andes SA [100.0%],Antofagasta Region,KfW,Governmental policy institution,loan,2008,,30000000.0,Germany,,,-23.066268,-70.370119,Chile,Germany
G100000100200,Chile,Unit 1,Angamos power station Unit 1,Angamos power station,Americas,Latin America and the Caribbean,closed,Angamos power station Unit 1,https://www.gem.wiki/Angamos_power_station,International,277.0,operating,-23.066268,-70.370119,55.3781,-3.436,AES Andes SA [100.0%],Antofagasta Region,Royal Bank of Scotland,Privately-owned commercial institution,loan,2008,,52125000.0,United Kingdom,,,-23.066268,-70.370119,Chile,United Kingdom
G100000100201,Chile,Unit 2,Angamos power station Unit 2,Angamos power station,Americas,Latin America and the Caribbean,closed,Angamos power station Unit 2,https://www.gem.wiki/Angamos_power_station,International,281.0,operating,-23.066268,-70.370119,55.3781,-3.436,AES Andes SA [100.0%],Antofagasta Region,Royal Bank of Scotland,Privately-owned commercial institution,loan,2008,,52125000.0,United Kingdom,,,-23.066268,-70.370119,Chile,United Kingdom
G100000100200,Chile,Unit 1,Angamos power station Unit 1,Angamos power station,Americas,Latin America and the Caribbean,closed,Angamos power station Unit 1,https://www.gem.wiki/Angamos_power_station,International,277.0,operating,-23.066268,-70.370119,36.2048,138.2529,AES Andes SA [100.0%],Antofagasta Region,Sumitomo Mitsui Banking Corporation,Privately-owned commercial institution,loan,2008,,51875000.0,Japan,,,-23.066268,-70.370119,Chile,Japan
G100000100201,Chile,Unit 2,Angamos power station Unit 2,Angamos power station,Americas,Latin America and the Caribbean,closed,Angamos power station Unit 2,https://www.gem.wiki/Angamos_power_station,International,281.0,operating,-23.066268,-70.370119,36.2048,138.2529,AES Andes SA [100.0%],Antofagasta Region,Sumitomo Mitsui Banking Corporation,Privately-owned commercial institution,loan,2008,,51875000.0,Japan,,,-23.066268,-70.370119,Chile,Japan
G100000100211,Uzbekistan,Unit 9,Angren power station Unit 9,Angren power station,Asia,Central Asia,closed,Angren power station Unit 9,https://www.gem.wiki/Angren_power_station,International,150.0,operating,41.004897,70.122799,35.8617,104.1954,Thermal Power Stations JSC [100.0%],Tashkent,Export-Import Bank of China,Governmental policy institution,loan,2013,,165600000.0,China,,,41.004897,70.122799,Uzbekistan,China
G100000100211,Uzbekistan,Unit 9,Angren power station Unit 9,Angren power station,Asia,Central Asia,closed,Angren power station Unit 9,https://www.gem.wiki/Angren_power_station,Domestic,150.0,operating,41.004897,70.122799,41.3775,64.5853,Thermal Power Stations JSC [100.0%],Tashkent,Uzbekenergo,Government-owned commercial institution,equity,2013,,75100000.0,Uzbekistan,,,41.004897,70.122799,Uzbekistan,Uzbekistan
G100000100212,India,Phase I Unit 1,Angul power station Phase I Unit 1,Angul power station,Asia,Southern Asia,closed,Angul power station Phase I Unit 1,https://www.gem.wiki/Angul_power_station,Domestic,600.0,operating,21.127044,84.980552,20.5937,78.9629,Jindal Poly Investment & Finance Company Ltd,Odisha,Bank of Baroda,Government-owned commercial institution,loan,2008,,18105000.0,India,,,21.127044,84.980552,India,India
G100000100213,India,Phase I Unit 2,Angul power station Phase I Unit 2,Angul power station,Asia,Southern Asia,closed,Angul power station Phase I Unit 2,https://www.gem.wiki/Angul_power_station,Domestic,600.0,operating,21.127044,84.980552,20.5937,78.9629,Jindal Poly Investment & Finance Company Ltd,Odisha,Bank of Baroda,Government-owned commercial institution,loan,2008,,18105000.0,India,,,21.127044,84.980552,India,India
G100000100212,India,Phase I Unit 1,Angul power station Phase I Unit 1,Angul power station,Asia,Southern Asia,closed,Angul power station Phase I Unit 1,https://www.gem.wiki/Angul_power_station,Domestic,600.0,operating,21.127044,84.980552,20.5937,78.9629,Jindal Poly Investment & Finance Company Ltd,Odisha,Canara Bank,Government-owned commercial institution,loan,2008,,9105000.0,India,,,21.127044,84.980552,India,India
